Participant;Item;RT_ms;Step;Iteration;Voice;Condition;Response;VoiceCond
FD05;vis;411,73;2;6;female;ie;i;female_ie
FD05;vis;59,55999999;4;6;female;ie;i;female_ie
FD05;vis;73,84999999;1;6;female;ie;i;female_ie
FD05;vis;161,675;3;6;female;ie;i;female_ie
FD05;vis;931,61;2;7;female;ie;i;female_ie
FD05;vis;163,845;4;7;female;ie;i;female_ie
FD05;vis;128,31;1;7;female;ie;i;female_ie
FD05;vis;147,645;3;7;female;ie;i;female_ie
FD05;vis;634,415;2;8;female;ie;i;female_ie
FD05;vis;343,03;4;8;female;ie;i;female_ie
FD05;vis;268,565;1;8;female;ie;i;female_ie
FD05;vis;56,55499999;3;8;female;ie;i;female_ie
FD05;wit;456,39;1;1;female;ie;i;female_ie
FD05;wit;244,08;3;1;female;ie;i;female_ie
FD05;wit;504,26;2;1;female;ie;i;female_ie
FD05;wit;215,72;4;1;female;ie;i;female_ie
FD05;wit;65,68;1;2;female;ie;i;female_ie
FD05;wit;113,55;3;2;female;ie;i;female_ie
FD05;wit;118,745;2;2;female;ie;i;female_ie
FD05;wit;399,09;4;2;female;ie;i;female_ie
FD05;wit;417,135;1;3;female;ie;i;female_ie
FD05;wit;272,66;3;3;female;ie;i;female_ie
FD05;wit;329,71;2;3;female;ie;i;female_ie
FD05;wit;301,77;4;3;female;ie;i;female_ie
FD05;wit;288,82;1;4;female;ie;i;female_ie
FD05;wit;356,64;3;4;female;ie;i;female_ie
FD05;wit;236,695;2;4;female;ie;i;female_ie
FD05;wit;329,015;4;4;female;ie;i;female_ie
FD05;wit;257,665;1;5;female;ie;i;female_ie
FD05;wit;257,31;3;5;female;ie;i;female_ie
FD05;wit;209,655;2;5;female;ie;i;female_ie
FD05;wit;117,725;4;5;female;ie;i;female_ie
FD05;wit;263,59;1;6;female;ie;i;female_ie
FD05;wit;355,93;3;6;female;ie;i;female_ie
FD05;wit;517,84;2;6;female;ie;i;female_ie
FD05;wit;305,81;4;6;female;ie;i;female_ie
FD05;wit;483,705;1;7;female;ie;i;female_ie
FD05;wit;215,63;3;7;female;ie;i;female_ie
FD05;wit;319,705;2;7;female;ie;i;female_ie
FD05;wit;283,675;4;7;female;ie;i;female_ie
FD05;wit;222,565;1;8;female;ie;i;female_ie
FD05;wit;390,6;3;8;female;ie;i;female_ie
FD05;wit;360,725;2;8;female;ie;i;female_ie
FD05;wit;289,2;4;8;female;ie;i;female_ie
FE43;bid;658,43;4;1;female;i;ie;female_i
FE43;bid;423,31;3;1;female;i;i;female_i
FE43;bid;201,925;1;1;female;i;i;female_i
FE43;bid;169,35;2;1;female;i;i;female_i
FE43;bid;342,06;4;2;female;i;i;female_i
FE43;bid;612,755;3;2;female;i;ie;female_i
FE43;bid;510,03;1;2;female;i;ie;female_i
FE43;bid;736,595;2;2;female;i;ie;female_i
FE43;bid;367,48;4;3;female;i;ie;female_i
FE43;bid;382,78;3;3;female;i;ie;female_i
FE43;bid;295,39;1;3;female;i;i;female_i
FE43;bid;239,22;2;3;female;i;ie;female_i
FE43;bid;569,595;4;4;female;i;ie;female_i
FE43;bid;238,875;3;4;female;i;ie;female_i
FE43;bid;376,385;1;4;female;i;ie;female_i
FE43;bid;293,365;2;4;female;i;ie;female_i
FE43;bid;379,63;4;5;female;i;ie;female_i
FE43;bid;279,575;3;5;female;i;ie;female_i
FE43;bid;281,295;1;5;female;i;ie;female_i
FE43;bid;231,185;2;5;female;i;ie;female_i
FE43;bid;286,565;4;6;female;i;ie;female_i
FE43;bid;339,415;3;6;female;i;ie;female_i
FE43;bid;274,83;1;6;female;i;ie;female_i
FE43;bid;169,15;2;6;female;i;ie;female_i
FE43;bid;271,225;4;7;female;i;ie;female_i
FE43;bid;410,275;3;7;female;i;ie;female_i
FE43;bid;290,36;1;7;female;i;ie;female_i
FE43;bid;148,58;2;7;female;i;i;female_i
FE43;bid;159,885;4;8;female;i;ie;female_i
FE43;bid;264,12;3;8;female;i;ie;female_i
FE43;bid;562,225;1;8;female;i;ie;female_i
FE43;bid;304,55;2;8;female;i;i;female_i
FE43;kist;476,785;1;1;female;i;i;female_i
FE43;kist;384,965;3;1;female;i;i;female_i
FE43;kist;319,22;4;1;female;i;i;female_i
FE43;kist;266,56;2;1;female;i;i;female_i
FE43;kist;318,61;1;2;female;i;i;female_i
FE43;kist;277,145;3;2;female;i;i;female_i
FE43;kist;296,04;4;2;female;i;i;female_i
FE43;kist;561,36;2;2;female;i;i;female_i
FE43;kist;385,58;1;3;female;i;i;female_i
FE43;kist;333,88;3;3;female;i;i;female_i
FE43;kist;793,635;4;3;female;i;i;female_i
FE43;kist;349,25;2;3;female;i;i;female_i
FE43;kist;458,255;1;4;female;i;i;female_i
FE43;kist;248,87;3;4;female;i;i;female_i
FE43;kist;634,175;4;4;female;i;i;female_i
FE43;kist;369,25;2;4;female;i;i;female_i
FE43;kist;367,44;1;5;female;i;i;female_i
FE43;kist;389,285;3;5;female;i;i;female_i
FE43;kist;489,58;4;5;female;i;ie;female_i
FE43;kist;404,06;2;5;female;i;ie;female_i
FE43;kist;502,895;1;6;female;i;i;female_i
FE43;kist;615,435;3;6;female;i;i;female_i
FE43;kist;157,795;4;6;female;i;i;female_i
FE43;kist;505,185;2;6;female;i;i;female_i
FE43;kist;230,36;1;7;female;i;i;female_i
FE43;kist;328,04;3;7;female;i;i;female_i
FE43;kist;260,295;4;7;female;i;i;female_i
FE43;kist;175,135;2;7;female;i;i;female_i
FE43;kist;217,93;1;8;female;i;i;female_i
FE43;kist;174,58;3;8;female;i;i;female_i
FE43;kist;312,535;4;8;female;i;i;female_i
FE43;kist;264,055;2;8;female;i;i;female_i
FE43;lig;996,83;4;1;female;i;i;female_i
FE43;lig;451,71;3;1;female;i;i;female_i
FE43;lig;250,765;1;1;female;i;i;female_i
FE43;lig;374,945;2;1;female;i;i;female_i
FE43;lig;273,695;4;2;female;i;i;female_i
FE43;lig;567,52;3;2;female;i;i;female_i
FE43;lig;672,055;1;2;female;i;i;female_i
FE43;lig;471,165;2;2;female;i;i;female_i
FE43;lig;631,94;4;3;female;i;ie;female_i
FE43;lig;383,47;3;3;female;i;i;female_i
FE43;lig;453,68;1;3;female;i;i;female_i
FE43;lig;239,88;2;3;female;i;i;female_i
FE43;lig;340,34;4;4;female;i;i;female_i
FE43;lig;766,14;3;4;female;i;ie;female_i
FE43;lig;678,77;1;4;female;i;i;female_i
FE43;lig;449,235;2;4;female;i;ie;female_i
FE43;lig;353,26;4;5;female;i;ie;female_i
FE43;lig;315,29;3;5;female;i;i;female_i
FE43;lig;132,76;1;5;female;i;i;female_i
FE43;lig;353,145;2;5;female;i;ie;female_i
FE43;lig;150,07;4;6;female;i;ie;female_i
FE43;lig;601,42;3;6;female;i;i;female_i
FE43;lig;231,425;1;6;female;i;i;female_i
FE43;lig;208,68;2;6;female;i;i;female_i
FE43;lig;219,315;4;7;female;i;i;female_i
FE43;lig;975,075;3;7;female;i;i;female_i
FE43;lig;451,8;1;7;female;i;i;female_i
FE43;lig;273,345;2;7;female;i;i;female_i
FE43;lig;306,705;4;8;female;i;ie;female_i
FE43;lig;393,19;3;8;female;i;i;female_i
FE43;lig;647,05;1;8;female;i;i;female_i
FE43;lig;514,195;2;8;female;i;i;female_i
FE43;vis;1818,715;1;1;female;i;i;female_i
FE43;vis;422,235;2;1;female;i;i;female_i
FE43;vis;232,94;4;1;female;i;i;female_i
FE43;vis;116,65;3;1;female;i;i;female_i
FE43;vis;144,76;1;2;female;i;i;female_i
FE43;vis;273,83;2;2;female;i;i;female_i
FE43;vis;340,57;4;2;female;i;i;female_i
FE43;vis;430,24;3;2;female;i;i;female_i
FE43;vis;386,37;1;3;female;i;i;female_i
FE43;vis;390,305;2;3;female;i;i;female_i
FE43;vis;333,95;4;3;female;i;i;female_i
FE43;vis;727,105;3;3;female;i;i;female_i
FE43;vis;322,605;1;4;female;i;i;female_i
FE43;vis;604,97;2;4;female;i;ie;female_i
FE43;vis;404,29;4;4;female;i;ie;female_i
FE43;vis;301,915;3;4;female;i;ie;female_i
FE43;vis;579,76;1;5;female;i;ie;female_i
FE43;vis;406,565;2;5;female;i;ie;female_i
FE43;vis;230,94;4;5;female;i;ie;female_i
FE43;vis;594,4;3;5;female;i;ie;female_i
FE43;vis;390,195;1;6;female;i;ie;female_i
FE43;vis;554,63;2;6;female;i;ie;female_i
FE43;vis;358,67;4;6;female;i;ie;female_i
FE43;vis;540,565;3;6;female;i;ie;female_i
FE43;vis;393,47;1;7;female;i;i;female_i
FE43;vis;440,585;2;7;female;i;i;female_i
FE43;vis;792,26;4;7;female;i;i;female_i
FE43;vis;188,665;3;7;female;i;i;female_i
FE43;vis;464,57;1;8;female;i;ie;female_i
FE43;vis;184,91;2;8;female;i;i;female_i
FE43;vis;705,91;4;8;female;i;ie;female_i
FE43;vis;489,975;3;8;female;i;i;female_i
FE43;wit;591,505;1;1;female;i;i;female_i
FE43;wit;429,39;4;1;female;i;i;female_i
FE43;wit;196,525;2;1;female;i;i;female_i
FE43;wit;177,855;3;1;female;i;i;female_i
FE43;wit;314,025;1;2;female;i;i;female_i
FE43;wit;428,475;4;2;female;i;i;female_i
FE43;wit;453,81;2;2;female;i;i;female_i
FE43;wit;651,48;3;2;female;i;i;female_i
FE43;wit;305,415;1;3;female;i;i;female_i
FE43;wit;608,275;4;3;female;i;i;female_i
FE43;wit;394,475;2;3;female;i;i;female_i
FE43;wit;368,57;3;3;female;i;i;female_i
FE43;wit;260,83;1;4;female;i;i;female_i
FE43;wit;404,4;4;4;female;i;i;female_i
FE43;wit;565,35;2;4;female;i;i;female_i
FE43;wit;270,925;3;4;female;i;i;female_i
FE43;wit;357,525;1;5;female;i;i;female_i
FE43;wit;357,55;4;5;female;i;i;female_i
FE43;wit;633,585;2;5;female;i;ie;female_i
FE43;wit;825,985;3;5;female;i;ie;female_i
FE43;wit;354,3;1;6;female;i;i;female_i
FE43;wit;231,935;4;6;female;i;ie;female_i
FE43;wit;763,015;2;6;female;i;i;female_i
FE43;wit;416,08;3;6;female;i;i;female_i
FE43;wit;327,93;1;7;female;i;i;female_i
FE43;wit;348,975;4;7;female;i;i;female_i
FE43;wit;232,43;2;7;female;i;i;female_i
FE43;wit;187,26;3;7;female;i;i;female_i
FE43;wit;320,03;1;8;female;i;i;female_i
FE43;wit;337,82;4;8;female;i;i;female_i
FE43;wit;485,09;2;8;female;i;i;female_i
FE43;wit;361,575;3;8;female;i;i;female_i
FF20;kist;478,465;3;1;male;ie;i;male_ie
FF20;kist;363,155;2;1;male;ie;i;male_ie
FF20;kist;318,415;4;1;male;ie;i;male_ie
FF20;kist;194,36;1;1;male;ie;i;male_ie
FF20;kist;184,19;1;2;male;ie;i;male_ie
FF20;kist;299,28;3;2;male;ie;i;male_ie
FF20;kist;624,45;2;2;male;ie;ie;male_ie
FF20;kist;302,91;4;2;male;ie;ie;male_ie
FF20;kist;327,735;4;3;male;ie;ie;male_ie
FF20;kist;746,635;3;3;male;ie;ie;male_ie
FF20;kist;280,705;2;3;male;ie;i;male_ie
FF20;kist;166,695;1;3;male;ie;i;male_ie
FF20;kist;806,98;2;4;male;ie;i;male_ie
FF20;kist;290,11;4;4;male;ie;ie;male_ie
FF20;kist;260,565;1;4;male;ie;i;male_ie
FF20;kist;1070,775;3;4;male;ie;i;male_ie
FF20;kist;170,39;1;5;male;ie;i;male_ie
FF20;kist;284,06;2;5;male;ie;i;male_ie
FF20;kist;466,245;3;5;male;ie;i;male_ie
FF20;kist;290,01;4;5;male;ie;ie;male_ie
FF20;kist;287,8;1;6;male;ie;i;male_ie
FF20;kist;635,465;2;6;male;ie;i;male_ie
FF20;kist;249,825;3;6;male;ie;ie;male_ie
FF20;kist;385,235;4;6;male;ie;ie;male_ie
FF20;kist;334,075;3;7;male;ie;i;male_ie
FF20;kist;205,88;4;7;male;ie;ie;male_ie
FF20;kist;214,975;2;7;male;ie;i;male_ie
FF20;kist;282,025;1;7;male;ie;i;male_ie
FF20;kist;238,02;1;8;male;ie;i;male_ie
FF20;kist;357,375;4;8;male;ie;ie;male_ie
FF20;kist;321,245;2;8;male;ie;i;male_ie
FF20;kist;269,5;3;8;male;ie;ie;male_ie
FF20;lig;249,09;1;1;male;ie;i;male_ie
FF20;lig;202,425;3;1;male;ie;i;male_ie
FF20;lig;678,865;4;1;male;ie;i;male_ie
FF20;lig;260,8099999;2;1;male;ie;i;male_ie
FF20;lig;370,56;4;2;male;ie;i;male_ie
FF20;lig;338,1399999;1;2;male;ie;i;male_ie
FF20;lig;218,295;2;2;male;ie;i;male_ie
FF20;lig;475,1949999;3;2;male;ie;i;male_ie
FF20;lig;218,2;3;3;male;ie;i;male_ie
FF20;lig;260,31;1;3;male;ie;i;male_ie
FF20;lig;338,285;2;3;male;ie;i;male_ie
FF20;lig;318,44;4;3;male;ie;ie;male_ie
FF20;lig;213,295;2;4;male;ie;i;male_ie
FF20;lig;212,595;3;4;male;ie;i;male_ie
FF20;lig;374,035;4;4;male;ie;i;male_ie
FF20;lig;408,625;1;4;male;ie;i;male_ie
FF20;lig;122,775;3;5;male;ie;i;male_ie
FF20;lig;234,585;2;5;male;ie;i;male_ie
FF20;lig;318;4;5;male;ie;i;male_ie
FF20;lig;258,325;1;5;male;ie;i;male_ie
FF20;lig;294,32;1;6;male;ie;i;male_ie
FF20;lig;163,2;2;6;male;ie;i;male_ie
FF20;lig;214,79;3;6;male;ie;i;male_ie
FF20;lig;293,125;4;6;male;ie;i;male_ie
FF20;lig;140,47;2;7;male;ie;i;male_ie
FF20;lig;217,03;3;7;male;ie;i;male_ie
FF20;lig;121,81;1;7;male;ie;i;male_ie
FF20;lig;186,77;4;7;male;ie;i;male_ie
FF20;lig;173,2;1;8;male;ie;i;male_ie
FF20;lig;205,465;2;8;male;ie;i;male_ie
FF20;lig;159,305;3;8;male;ie;i;male_ie
FF20;lig;348,33;4;8;male;ie;i;male_ie
FF20;vis;435,89;2;1;male;ie;i;male_ie
FF20;vis;410,795;1;1;male;ie;i;male_ie
FF20;vis;787,86;3;1;male;ie;i;male_ie
FF20;vis;238,085;4;1;male;ie;i;male_ie
FF20;vis;281,275;4;2;male;ie;i;male_ie
FF20;vis;264;1;2;male;ie;i;male_ie
FF20;vis;675,885;2;2;male;ie;i;male_ie
FF20;vis;600,25;3;2;male;ie;i;male_ie
FF20;vis;325,13;4;3;male;ie;i;male_ie
FF20;vis;647,53;2;3;male;ie;ie;male_ie
FF20;vis;473,25;3;3;male;ie;i;male_ie
FF20;vis;253,845;1;3;male;ie;i;male_ie
FF20;vis;197,05;2;4;male;ie;i;male_ie
FF20;vis;498,28;4;4;male;ie;i;male_ie
FF20;vis;262,465;1;4;male;ie;i;male_ie
FF20;vis;315,47;3;4;male;ie;i;male_ie
FF20;vis;147,855;2;5;male;ie;i;male_ie
FF20;vis;161,015;3;5;male;ie;i;male_ie
FF20;vis;332,035;4;5;male;ie;i;male_ie
FF20;vis;142,31;1;5;male;ie;i;male_ie
FF20;vis;761,94;4;6;male;ie;i;male_ie
FF20;vis;113,065;2;6;male;ie;i;male_ie
FF20;vis;108,02;1;6;male;ie;i;male_ie
FF20;vis;80,69000003;3;6;male;ie;i;male_ie
FF20;vis;269,75;2;7;male;ie;i;male_ie
FF20;vis;121,425;3;7;male;ie;i;male_ie
FF20;vis;118,495;4;7;male;ie;i;male_ie
FF20;vis;206,36;1;7;male;ie;i;male_ie
FF20;vis;185,245;4;8;male;ie;i;male_ie
FF20;vis;146,8;1;8;male;ie;i;male_ie
FF20;vis;65,305;2;8;male;ie;i;male_ie
FF20;vis;102,755;3;8;male;ie;i;male_ie
FF20;wit;283,455;3;1;male;ie;i;male_ie
FF20;wit;446,69;4;1;male;ie;ie;male_ie
FF20;wit;335,35;2;1;male;ie;i;male_ie
FF20;wit;447,835;1;1;male;ie;i;male_ie
FF20;wit;232,92;2;2;male;ie;i;male_ie
FF20;wit;201,5;4;2;male;ie;ie;male_ie
FF20;wit;308,685;1;2;male;ie;i;male_ie
FF20;wit;257,39;3;2;male;ie;i;male_ie
FF20;wit;208,57;1;3;male;ie;i;male_ie
FF20;wit;358,77;3;3;male;ie;i;male_ie
FF20;wit;254,18;4;3;male;ie;i;male_ie
FF20;wit;1542,595;2;3;male;ie;i;male_ie
FF20;wit;315,57;4;4;male;ie;ie;male_ie
FF20;wit;372,045;2;4;male;ie;i;male_ie
FF20;wit;306,045;1;4;male;ie;i;male_ie
FF20;wit;324,3400001;3;4;male;ie;i;male_ie
FF20;wit;228,825;1;5;male;ie;i;male_ie
FF20;wit;334,7;2;5;male;ie;i;male_ie
FF20;wit;187,945;4;5;male;ie;ie;male_ie
FF20;wit;279,935;3;5;male;ie;i;male_ie
FF20;wit;234,59;3;6;male;ie;i;male_ie
FF20;wit;304,76;1;6;male;ie;i;male_ie
FF20;wit;250,11;4;6;male;ie;ie;male_ie
FF20;wit;285,47;2;6;male;ie;i;male_ie
FF20;wit;242,46;1;7;male;ie;i;male_ie
FF20;wit;147,495;3;7;male;ie;i;male_ie
FF20;wit;276,13;2;7;male;ie;i;male_ie
FF20;wit;171,13;4;7;male;ie;ie;male_ie
FF20;wit;339,755;4;8;male;ie;ie;male_ie
FF20;wit;190,61;3;8;male;ie;i;male_ie
FF20;wit;210,36;2;8;male;ie;i;male_ie
FF20;wit;180,34;1;8;male;ie;i;male_ie
FF38;bid;559,055;4;1;female;ie;i;female_ie
FF38;bid;289,375;1;1;female;ie;i;female_ie
FF38;bid;257,565;2;1;female;ie;i;female_ie
FF38;bid;278,7;3;1;female;ie;i;female_ie
FF38;bid;459,42;4;2;female;ie;i;female_ie
FF38;bid;167,55;1;2;female;ie;i;female_ie
FF38;bid;63,41;2;2;female;ie;i;female_ie
FF38;bid;178,185;3;2;female;ie;i;female_ie
FF38;bid;377,99;4;3;female;ie;i;female_ie
FF38;bid;233,18;1;3;female;ie;i;female_ie
FF38;bid;177,815;2;3;female;ie;i;female_ie
FF38;bid;289,62;3;3;female;ie;i;female_ie
FF38;bid;487,88;4;4;female;ie;i;female_ie
FF38;bid;289,085;1;4;female;ie;i;female_ie
FF38;bid;486,695;2;4;female;ie;i;female_ie
FF38;bid;165,105;3;4;female;ie;i;female_ie
FF38;bid;96,79000001;4;5;female;ie;i;female_ie
FF38;bid;180,385;1;5;female;ie;i;female_ie
FF38;bid;183,905;2;5;female;ie;i;female_ie
FF38;bid;281,315;3;5;female;ie;i;female_ie
FF38;bid;160,52;4;6;female;ie;i;female_ie
FF38;bid;145,38;1;6;female;ie;i;female_ie
FF38;bid;295,37;2;6;female;ie;i;female_ie
FF38;bid;260,385;3;6;female;ie;i;female_ie
FF38;bid;334,425;4;7;female;ie;i;female_ie
FF38;bid;440,54;1;7;female;ie;i;female_ie
FF38;bid;512,105;2;7;female;ie;i;female_ie
FF38;bid;1374,675;3;7;female;ie;i;female_ie
FF38;bid;445,775;4;8;female;ie;i;female_ie
FF38;bid;261,58;1;8;female;ie;i;female_ie
FF38;bid;987,355;2;8;female;ie;i;female_ie
FF38;bid;1383,85;3;8;female;ie;ie;female_ie
FF38;kist;279,775;3;1;female;ie;i;female_ie
FF38;kist;247,375;4;1;female;ie;i;female_ie
FF38;kist;574,745;2;1;female;ie;i;female_ie
FF38;kist;295,875;1;1;female;ie;i;female_ie
FF38;kist;294,975;3;2;female;ie;i;female_ie
FF38;kist;382,235;4;2;female;ie;i;female_ie
FF38;kist;244,93;2;2;female;ie;i;female_ie
FF38;kist;388,585;1;2;female;ie;i;female_ie
FF38;kist;322,275;3;3;female;ie;i;female_ie
FF38;kist;157,97;4;3;female;ie;i;female_ie
FF38;kist;144,63;2;3;female;ie;i;female_ie
FF38;kist;260,87;1;3;female;ie;i;female_ie
FF38;kist;329,67;3;4;female;ie;i;female_ie
FF38;kist;358,92;4;4;female;ie;i;female_ie
FF38;kist;386,76;2;4;female;ie;i;female_ie
FF38;kist;225,18;1;4;female;ie;i;female_ie
FF38;kist;328,665;3;5;female;ie;i;female_ie
FF38;kist;255,59;4;5;female;ie;i;female_ie
FF38;kist;377,555;2;5;female;ie;i;female_ie
FF38;kist;313,645;1;5;female;ie;i;female_ie
FF38;kist;153,785;3;6;female;ie;i;female_ie
FF38;kist;480,055;4;6;female;ie;i;female_ie
FF38;kist;203,3;2;6;female;ie;i;female_ie
FF38;kist;490,91;1;6;female;ie;i;female_ie
FF38;kist;255,67;3;7;female;ie;i;female_ie
FF38;kist;438,395;4;7;female;ie;i;female_ie
FF38;kist;313,415;2;7;female;ie;i;female_ie
FF38;kist;454,715;1;7;female;ie;i;female_ie
FF38;kist;734,155;3;8;female;ie;i;female_ie
FF38;kist;401,325;4;8;female;ie;i;female_ie
FF38;kist;1131,545;2;8;female;ie;i;female_ie
FF38;kist;TIME_ELAPSED;1;8;female;ie;i;female_ie
FF38;lig;657,71;4;1;female;ie;i;female_ie
FF38;lig;315,85;1;1;female;ie;i;female_ie
FF38;lig;227,65;3;1;female;ie;i;female_ie
FF38;lig;266,595;2;1;female;ie;i;female_ie
FF38;lig;225,59;4;2;female;ie;i;female_ie
FF38;lig;95,63500001;1;2;female;ie;i;female_ie
FF38;lig;145,805;3;2;female;ie;i;female_ie
FF38;lig;200,34;2;2;female;ie;i;female_ie
FF38;lig;115,16;4;3;female;ie;i;female_ie
FF38;lig;163,075;1;3;female;ie;i;female_ie
FF38;lig;177,885;3;3;female;ie;i;female_ie
FF38;lig;145,88;2;3;female;ie;i;female_ie
FF38;lig;158,805;4;4;female;ie;i;female_ie
FF38;lig;294,295;1;4;female;ie;i;female_ie
FF38;lig;228,755;3;4;female;ie;i;female_ie
FF38;lig;121,145;2;4;female;ie;i;female_ie
FF38;lig;141,85;4;5;female;ie;i;female_ie
FF38;lig;224,785;1;5;female;ie;i;female_ie
FF38;lig;220,795;3;5;female;ie;i;female_ie
FF38;lig;243,13;2;5;female;ie;i;female_ie
FF38;lig;134,07;4;6;female;ie;i;female_ie
FF38;lig;105,455;1;6;female;ie;i;female_ie
FF38;lig;57,69;3;6;female;ie;i;female_ie
FF38;lig;234,445;2;6;female;ie;i;female_ie
FF38;lig;162,795;4;7;female;ie;i;female_ie
FF38;lig;130,32;1;7;female;ie;i;female_ie
FF38;lig;246,865;3;7;female;ie;i;female_ie
FF38;lig;482,78;2;7;female;ie;i;female_ie
FF38;lig;1178,46;4;8;female;ie;i;female_ie
FF38;lig;417,525;1;8;female;ie;i;female_ie
FF38;lig;712,97;3;8;female;ie;i;female_ie
FF38;lig;359,08;2;8;female;ie;i;female_ie
FF38;vis;1167,515;3;1;female;ie;i;female_ie
FF38;vis;273,17;1;1;female;ie;i;female_ie
FF38;vis;228,6;2;1;female;ie;i;female_ie
FF38;vis;266,935;4;1;female;ie;i;female_ie
FF38;vis;283,83;3;2;female;ie;i;female_ie
FF38;vis;570,5;1;2;female;ie;i;female_ie
FF38;vis;183,175;2;2;female;ie;i;female_ie
FF38;vis;158,825;4;2;female;ie;i;female_ie
FF38;vis;469,49;3;3;female;ie;i;female_ie
FF38;vis;185,02;1;3;female;ie;i;female_ie
FF38;vis;117,71;2;3;female;ie;i;female_ie
FF38;vis;25,03999999;4;3;female;ie;i;female_ie
FF38;vis;128,975;3;4;female;ie;i;female_ie
FF38;vis;300,895;1;4;female;ie;i;female_ie
FF38;vis;240;2;4;female;ie;i;female_ie
FF38;vis;347,155;4;4;female;ie;i;female_ie
FF38;vis;194,21;3;5;female;ie;i;female_ie
FF38;vis;213,995;1;5;female;ie;i;female_ie
FF38;vis;279,19;2;5;female;ie;i;female_ie
FF38;vis;200,615;4;5;female;ie;i;female_ie
FF38;vis;136,65;3;6;female;ie;i;female_ie
FF38;vis;382,265;1;6;female;ie;i;female_ie
FF38;vis;111,35;2;6;female;ie;i;female_ie
FF38;vis;2219,285;4;6;female;ie;i;female_ie
FF38;vis;305,095;3;7;female;ie;i;female_ie
FF38;vis;203,7;1;7;female;ie;i;female_ie
FF38;vis;169,81;2;7;female;ie;i;female_ie
FF38;vis;100,075;4;7;female;ie;i;female_ie
FF38;vis;901,605;3;8;female;ie;i;female_ie
FF38;vis;1072,675;1;8;female;ie;i;female_ie
FF38;vis;270,83;2;8;female;ie;i;female_ie
FF38;vis;1435,35;4;8;female;ie;ie;female_ie
FF38;wit;428,575;2;1;female;ie;i;female_ie
FF38;wit;264,525;1;1;female;ie;i;female_ie
FF38;wit;215,19;3;1;female;ie;i;female_ie
FF38;wit;271,34;4;1;female;ie;i;female_ie
FF38;wit;256,21;2;2;female;ie;i;female_ie
FF38;wit;163,66;1;2;female;ie;i;female_ie
FF38;wit;130,41;3;2;female;ie;i;female_ie
FF38;wit;130,33;4;2;female;ie;i;female_ie
FF38;wit;222,86;2;3;female;ie;i;female_ie
FF38;wit;148,47;1;3;female;ie;i;female_ie
FF38;wit;202,22;3;3;female;ie;i;female_ie
FF38;wit;220,56;4;3;female;ie;i;female_ie
FF38;wit;217,435;2;4;female;ie;i;female_ie
FF38;wit;256,75;1;4;female;ie;i;female_ie
FF38;wit;135,92;3;4;female;ie;i;female_ie
FF38;wit;201,1;4;4;female;ie;i;female_ie
FF38;wit;182,695;2;5;female;ie;i;female_ie
FF38;wit;189,37;1;5;female;ie;i;female_ie
FF38;wit;166,2;3;5;female;ie;i;female_ie
FF38;wit;201,745;4;5;female;ie;i;female_ie
FF38;wit;158,75;2;6;female;ie;i;female_ie
FF38;wit;224,86;1;6;female;ie;i;female_ie
FF38;wit;224,55;3;6;female;ie;i;female_ie
FF38;wit;202,23;4;6;female;ie;i;female_ie
FF38;wit;176,665;2;7;female;ie;i;female_ie
FF38;wit;279,32;1;7;female;ie;i;female_ie
FF38;wit;701,43;3;7;female;ie;i;female_ie
FF38;wit;452,695;4;7;female;ie;i;female_ie
FF38;wit;682,43;2;8;female;ie;i;female_ie
FF38;wit;156,5;1;8;female;ie;i;female_ie
FF38;wit;772,14;3;8;female;ie;ie;female_ie
FF38;wit;604,345;4;8;female;ie;i;female_ie
FG25;kist;2367,275;3;1;male;i;i;male_i
FG25;kist;470,85;4;1;male;i;i;male_i
FG25;kist;469,725;1;1;male;i;i;male_i
FG25;kist;517,06;2;1;male;i;i;male_i
FG25;kist;1499,145;3;2;male;i;i;male_i
FG25;kist;697,92;4;2;male;i;ie;male_i
FG25;kist;583,7749999;1;2;male;i;i;male_i
FG25;kist;982,065;2;2;male;i;i;male_i
FG25;kist;711,145;3;3;male;i;i;male_i
FG25;kist;632,255;4;3;male;i;ie;male_i
FG25;kist;804,54;1;3;male;i;i;male_i
FG25;kist;1043,6;2;3;male;i;i;male_i
FG25;kist;731,285;3;4;male;i;i;male_i
FG25;kist;520,875;4;4;male;i;ie;male_i
FG25;kist;745,94;1;4;male;i;i;male_i
FG25;kist;562,975;2;4;male;i;i;male_i
FG25;kist;577,505;3;5;male;i;i;male_i
FG25;kist;1028,55;4;5;male;i;ie;male_i
FG25;kist;557,07;1;5;male;i;i;male_i
FG25;kist;327,765;2;5;male;i;i;male_i
FG25;kist;519,02;3;6;male;i;i;male_i
FG25;kist;903,555;4;6;male;i;ie;male_i
FG25;kist;1211,4;1;6;male;i;i;male_i
FG25;kist;TIME_ELAPSED;2;6;male;i;i;male_i
FG25;kist;561,46;3;7;male;i;i;male_i
FG25;kist;243,695;4;7;male;i;ie;male_i
FG25;kist;417,93;1;7;male;i;i;male_i
FG25;kist;469,6;2;7;male;i;i;male_i
FG25;kist;325,355;3;8;male;i;i;male_i
FG25;kist;308,26;4;8;male;i;ie;male_i
FG25;kist;486,77;1;8;male;i;i;male_i
FG25;kist;672,995;2;8;male;i;i;male_i
FG25;lig;1011,985;3;1;male;i;i;male_i
FG25;lig;656,235;2;1;male;i;i;male_i
